"ID","Effect","EffectAmplitude","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectUnk_320","EffectChainAmplitude","EffectChaintargets","EffectDieSides","EffectItemType","EffectMechanic","EffectMiscValue","EffectMiscValueB","EffectPointsPerCombo","EffectRadiusIndex","EffectRadiusMaxIndex","EffectRealPointsPerLevel","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","EffectTriggerSpell","ImplicitTargetA","ImplicitTargetB","EffectSpellId","EffectIndex","Field26"
"77695","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78167","0","0"
"77697","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78168","1","0"
"77696","77","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78168","0","0"
"77698","53","0","0","0","0","1","1","0","0","0","0","4122","0","0","0","0","0","0","0","0","0","0","0","78169","0","0"
"77699","53","0","0","0","0","1","1","0","0","0","0","4124","0","0","0","0","0","0","0","0","0","0","0","78170","0","0"
"77700","53","0","0","0","0","1","1","0","0","0","0","4126","0","0","0","0","0","0","0","0","0","0","0","78171","0","0"
"77701","53","0","0","0","0","1","1","0","0","0","0","4127","0","0","0","0","0","0","0","0","0","0","0","78172","0","0"
"77703","6","0","23","1000","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78219","1","0","78173","1","0"
"77702","6","0","23","1000","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78220","1","0","78173","0","0"
"77704","35","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78174","0","0"
"77705","2","0","0","0","393","0","1","0","263","0","0","0","0","0","23","0","0","0","0","0","0","24","0","78175","0","0"
"77706","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","78175","1","0","78176","0","0"
"77707","6","0","12","0","0","0","1","0","0","0","13","0","0","0","23","0","0","0","0","0","0","24","0","78177","0","0"
"77710","64","0","0","0","0","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","78177","24","0","78178","2","0"
"77709","6","0","33","0","-95","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","24","0","78178","1","0"
"77708","2","0","0","0","262","0","1","0","175","0","0","0","0","0","23","0","0","0","0","0","0","24","0","78178","0","0"
"77711","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","78178","1","0","78179","0","0"
"77713","2","0","0","0","1","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","24","0","78180","1","0"
"77712","77","0","0","0","76847","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","24","0","78180","0","0"
"77714","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78181","0","0"
"77715","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78182","0","0"
"77716","10","1","0","0","75","1","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","21","0","78183","0","0"
"77717","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78184","0","0"
"77718","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78185","0","0"
"77719","3","0","0","0","0","0","1","0","0","0","0","0","0","0","32","36","0","0","0","0","0","60","0","78186","0","0"
"77720","3","0","0","0","0","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","22","7","78187","0","0"
"77721","28","0","0","0","0","0","1","0","0","0","0","41958","2927","0","0","0","0","0","0","0","0","17","0","78188","0","0"
"77722","6","0","23","3000","10","0","1","0","0","0","0","0","0","0","0","0","0.6","0","0","0","32750","21","0","78189","0","0"
"77723","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78190","0","0"
"77724","24","0","0","0","0","0","1","0","0","56569","0","0","0","0","0","0","0","0","0","0","0","25","0","78191","0","0"
"77725","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78192","0","0"
"77726","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78193","0","0"
"77727","28","0","0","0","1","0","1","0","0","0","0","50030","64","0","15","0","0","0","0","0","0","47","0","78194","0","0"
"68223","6","0","23","10000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78197","1","0","78195","0","0"
"77729","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78196","0","0"
"68225","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78200","1","0","78197","1","0"
"68224","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78197","0","0"
"77730","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78198","0","0"
"77731","6","0","101","0","-50","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","78199","0","0"
"68226","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78200","0","0"
"77734","6","0","56","0","0","0","1","0","0","0","0","28153","0","0","0","0","0","0","0","0","0","1","0","78201","1","0"
"77733","6","0","23","500","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78206","1","0","78201","0","0"
"68228","6","0","4","0","15","0","1","0","0","0","0","7","0","0","0","0","0","33587200","1024","0","0","1","0","78202","1","0"
"68227","6","0","4","0","4","0","1","0","0","0","0","7","0","0","0","0","0","8396800","524288","0","0","1","0","78202","0","0"
"68230","6","0","4","0","15","0","1","0","0","0","0","7","0","0","0","0","0","33587200","1024","0","0","1","0","78203","1","0"
"68229","6","0","4","0","8","0","1","0","0","0","0","7","0","0","0","0","0","8396800","524288","0","0","1","0","78203","0","0"
"68232","6","0","4","0","15","0","1","0","0","0","0","7","0","0","0","0","0","33587200","1024","0","0","1","0","78204","1","0"
"68231","6","0","4","0","12","0","1","0","0","0","0","7","0","0","0","0","0","8396800","524288","0","0","1","0","78204","0","0"
"77735","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78205","0","0"
"77736","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","22","15","78206","0","0"
"77737","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","78213","22","15","78207","0","0"
"77739","98","0","0","0","100","0","1","0","0","0","0","200","0","0","0","8","0","0","0","0","0","22","15","78208","1","0"
"77738","2","0","0","0","47124","0","1","0","5751","0","0","0","0","0","0","8","0","0","0","0","0","22","15","78208","0","0"
"77740","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","22","7","78209","0","0"
"77741","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78210","0","0"
"77742","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78211","0","0"
"77743","28","0","0","0","0","0","1","0","0","0","0","41963","2927","0","0","0","0","0","0","0","0","17","0","78212","0","0"
"77744","28","0","0","0","0","0","1","0","0","0","0","41962","66","0","0","26","0","0","0","0","0","18","91","78213","0","0"
"77745","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78214","0","0"
"77746","28","0","0","0","0","0","1","0","0","0","0","41964","2927","0","0","0","0","0","0","0","0","17","0","78215","0","0"
"77747","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78216","0","0"
"77748","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78218","1","0","78217","0","0"
"77749","6","0","31","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78218","0","0"
"77750","3","0","0","0","0","0","1","0","0","0","0","0","0","0","26","36","0","0","0","0","0","72","0","78219","0","0"
"77751","3","0","0","0","0","0","1","0","0","0","0","0","0","0","26","36","0","0","0","0","0","72","0","78220","0","0"
"77752","6","0","23","500","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78353","25","0","78221","0","0"
"77753","28","0","0","0","5","0","1","0","0","0","0","41967","81","0","0","0","0","0","0","0","0","41","0","78222","0","0"
"77754","28","0","0","0","1","0","1","0","0","0","0","41961","64","0","0","0","0","0","0","0","0","53","0","78223","0","0"
"77755","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78224","0","0"
"77756","6","0","3","1000","7500","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","22","15","78225","0","0"
"77757","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78226","0","0"
"77758","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78227","0","0"
"68234","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8421376","1024","0","77487","1","0","78228","1","0"
"68233","6","0","107","0","8","0","1","0","0","0","0","18","0","0","0","0","0","0","0","1048576","0","1","0","78228","0","0"
"77759","77","0","0","0","78221","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78230","0","0"
"77760","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78231","0","0"
"77761","28","0","0","0","0","0","1","0","0","0","0","41968","2927","0","0","0","0","0","0","0","0","17","0","78232","0","0"
"77762","28","0","0","0","0","0","1","0","0","0","0","41969","2927","0","0","0","0","0","0","0","0","17","0","78233","0","0"
"77763","28","0","0","0","0","0","1","0","0","0","0","41970","2927","0","0","0","0","0","0","0","0","17","0","78234","0","0"
"77764","28","0","0","0","0","0","1","0","0","0","0","41971","2927","0","0","0","0","0","0","0","0","17","0","78235","0","0"
"77765","28","0","0","0","0","0","1","0","0","0","0","41972","2927","0","0","0","0","0","0","0","0","17","0","78236","0","0"
"77766","28","0","0","0","0","0","1","0","0","0","0","41973","2927","0","0","0","0","0","0","0","0","17","0","78237","0","0"
"77767","28","0","0","0","0","0","1","0","0","0","0","41974","2927","0","0","0","0","0","0","0","0","17","0","78238","0","0"
"77768","28","0","0","0","0","0","1","0","0","0","0","41975","2927","0","0","0","0","0","0","0","0","17","0","78239","0","0"
"77769","28","0","0","0","0","0","1","0","0","0","0","41976","2927","0","0","0","0","0","0","0","0","17","0","78240","0","0"
"77770","28","0","0","0","0","0","1","0","0","0","0","41977","2927","0","0","0","0","0","0","0","0","17","0","78241","0","0"
"77771","28","0","0","0","0","0","1","0","0","0","0","41978","2927","0","0","0","0","0","0","0","0","17","0","78242","0","0"
"68238","6","0","251","0","-20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78243","1","0"
"68237","6","0","54","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78243","0","0"
"68240","6","0","255","0","10","0","1","0","0","0","0","15","0","0","0","0","0","419700288","134283268","4","0","1","0","78244","1","0"
"68239","6","0","232","0","15","1","1","0","0","0","0","0","0","0","0","0","0","419700288","134283268","4","0","1","0","78244","0","0"
"68242","6","0","255","0","20","0","1","0","0","0","0","15","0","0","0","0","0","419700288","134283268","4","0","1","0","78245","1","0"
"68241","6","0","4","0","30","1","1","0","0","0","0","0","0","0","0","0","0","419700288","134283268","4","0","1","0","78245","0","0"
"77772","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78246","0","0"
"77773","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78247","0","0"
"77774","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78248","0","0"
"77775","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78249","0","0"
"77776","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78250","0","0"
"77777","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78251","0","0"
"77778","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78252","0","0"
"77779","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78253","0","0"
"77780","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78254","0","0"
"77781","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78255","0","0"
"77782","28","0","0","0","78257","0","1","0","0","0","0","41954","2947","0","0","0","0","0","0","0","0","17","0","78256","0","0"
"77785","28","0","0","0","1","0","1","0","0","0","0","41984","2946","0","26","0","0","0","0","0","0","32","0","78257","2","0"
"77784","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78257","1","0"
"77783","6","0","236","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78257","0","0"
"77786","77","0","0","0","41771","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78258","0","0"
"77787","77","0","0","0","16145","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78259","0","0"
"77788","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78256","25","0","78260","0","0"
"77789","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78261","0","0"
"88178","79","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78262","2","0"
"77791","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78262","1","0"
"77790","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","17","78262","0","0"
"77792","6","0","261","0","0","0","1","0","0","0","0","8","172","0","0","0","0","0","0","0","0","1","0","78263","0","0"
"77795","6","0","260","0","0","0","1","0","0","0","0","752","0","0","0","0","0","0","0","0","0","1","0","78264","2","0"
"77794","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78332","1","0","78264","1","0"
"77793","28","0","0","0","76546","0","1","0","0","0","0","41986","827","0","0","0","0","0","0","0","0","46","0","78264","0","0"
"77796","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78264","25","0","78265","0","0"
"77798","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","56913","1","0","78266","1","0"
"77797","134","0","0","0","0","0","1","0","0","0","0","41985","0","0","0","0","0","0","0","0","0","25","0","78266","0","0"
"77800","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","56913","1","0","78267","1","0"
"77799","134","0","0","0","0","0","1","0","0","0","0","41980","0","0","0","0","0","0","0","0","0","25","0","78267","0","0"
"77802","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","18","8","78268","1","0"
"77801","90","0","0","0","0","0","1","0","0","0","0","41999","0","0","0","10","0","0","0","0","0","18","8","78268","0","0"
"77804","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78269","1","0"
"77803","134","0","0","0","0","0","1","0","0","0","0","41989","0","0","0","0","0","0","0","0","0","25","0","78269","0","0"
"77805","28","0","0","0","0","0","1","0","0","0","0","41995","2942","0","0","0","0","0","0","0","0","46","0","78270","0","0"
"77806","6","0","261","0","0","0","1","0","0","0","0","2","170","0","0","0","0","0","0","0","0","1","0","78271","0","0"
"77807","28","0","0","0","0","0","1","0","0","0","0","42001","64","0","0","0","0","0","0","0","0","18","87","78272","0","0"
"77809","6","0","13","0","7","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","1","0","78273","1","0"
"77808","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78275","1","0","78273","0","0"
"68243","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78274","0","0"
"77810","58","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78275","0","0"
"77811","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78276","0","0"
"77813","28","0","0","0","0","0","1","0","0","0","0","42007","64","0","15","0","0","0","0","0","0","47","0","78277","1","0"
"77812","50","0","0","0","0","0","1","0","0","0","0","203445","0","0","15","0","0","0","0","0","0","47","0","78277","0","0"
"77814","3","0","0","0","0","0","1","0","0","0","0","0","0","0","30","0","0","0","0","0","0","38","0","78278","0","0"
